FILE,IMG,INSTRUME,OBJECT,DATE-OBS,DPR CATG,DPR TYPE,DPR TECH,SEQ ARM,INS COMB ICOR,INS COMB IFLT,INS COMB POLA,INS4 FILT2 NAME,INS4 DROT2 MODE,INS2 MODE,INS2 COMB IFS,INS1 MODE,INS1 FILT NAME,INS1 OPTI2 NAME,DET SEQ1 DIT,DET NDIT,OBS PROG ID,OBS ID,OBS NAME,DATE,DET FRAM UTC,DET DITDELAY,INS4 DROT2 RA,INS4 DROT2 DEC,TEL ALT,TEL AZ,AOS VISWFS MODE,AOS IRWFS MODE,AOS TTLOOP STATE,AOS HOLOOP STATE,AOS IRLOOP STATE,AOS PUPLOOP STATE,INS4 DROT2 BEGIN,INS4 DROT2 END,INS4 DROT2 POSANG,INS4 DROT3 BEGIN,INS4 DROT3 END,INS4 DROT3 POSANG,INS1 PAC X,INS1 PAC Y,TEL AIRM START,TEL AIRM END,TEL AMBI FWHM START,TEL AMBI FWHM END,TEL IA FWHM,TEL AMBI TAU0,TEL AMBI TEMP,TEL AMBI WINDSP,TEL AMBI WINDDIR,PROCESSED,PRO CATG,TIME START,TIME,TIME END,MJD START,MJD,MJD END,RA,DEC,PARANG,HOUR ANGLE,LST,ALTITUDE,AZIMUTH,AIRMASS,PARANG START,HOUR ANGLE START,LST START,PARANG END,HOUR ANGLE END,LST END,PUPIL OFFSET,DEROT ANGLE
SPHER.2022-12-20T08:18:01.713,0,SPHERE,2MASS J12505143-5156353,2022-12-20 08:18:01.713300,SCIENCE,"OBJECT,CENTER",IFU,IFS,N_ALC_YJH_S,BB_H,,OPEN,ELEV,NIROBS,OBS_YJ,NIROBS,B_H,CLEAR,64.0,1.0,110.23NY.001,3394566.0,2MASS-J12505143-5156353,2022-12-20 08:19:08.243800,2022-12-20 08:19:08.243800,0.2,125208.773359,-520344.57483,43.453,319.536,GAIN_1000_FREQ_300Hz,DTTS3,CLOSED_LOOP,CLOSED_LOOP,CLOSED_LOOP,CLOSED_LOOP,201.7249,201.801,0.0,152.15,152.15,0.0,-0.029,-0.023,1.452,1.448,1.06,0.88,1.06,0.0026,11.47,11.6,35.0,False, ,2022-12-20 08:18:01.913300,2022-12-20 08:18:33.913300,2022-12-20 08:19:05.913300,59933.34585547801,59933.34622584838,59933.34659621875,193.0365556625,-52.06238189722222,-73.52551895271915,-3.326529597722505,9.54257411311083,43.299014882260664,139.64747222240945,1.4581386478827867,-73.65298960224459,-3.3354428239829286,9.533660886850406,-73.39782060639372,-3.317616371462025,9.55148733937131,35.510000000000005,-39.76551895271915
SPHER.2022-12-20T08:25:07.111,0,SPHERE,2MASS J12505143-5156353,2022-12-20 08:25:07.111400,SCIENCE,"OBJECT,CENTER",IFU,IFS,N_ALC_YJH_S,BB_H,,OPEN,ELEV,NIROBS,OBS_YJ,NIROBS,B_H,CLEAR,64.0,1.0,110.23NY.001,3394566.0,2MASS-J12505143-5156353,2022-12-20 08:26:13.639300,2022-12-20 08:26:13.639300,0.2,125208.778428,-520344.58825,44.496,319.984,GAIN_1000_FREQ_300Hz,DTTS3,CLOSED_LOOP,CLOSED_LOOP,CLOSED_LOOP,CLOSED_LOOP,202.2402,202.323,0.0,152.15,152.15,0.0,-0.034,-0.02,1.425,1.421,1.17,0.95,1.08,0.0035,11.44,10.13,36.0,False, ,2022-12-20 08:25:07.311400,2022-12-20 08:25:39.311400,2022-12-20 08:26:11.311400,59933.35077906713,59933.3511494375,59933.35151980787,193.03657678333337,-52.06238562499999,-71.80886463999313,-3.2080413333864097,9.661063785502481,44.34043474483085,140.0923339956233,1.4307785276250482,-71.93946393506535,-3.216954559648908,9.652150559239983,-71.67802094997099,-3.199128107123748,9.669977011765143,35.510000000000005,-38.04886463999313
