FILE,IMG,INSTRUME,OBJECT,DATE-OBS,DPR CATG,DPR TYPE,DPR TECH,SEQ ARM,INS COMB ICOR,INS COMB IFLT,INS COMB POLA,INS4 FILT2 NAME,INS4 DROT2 MODE,INS2 MODE,INS2 COMB IFS,INS1 MODE,INS1 FILT NAME,INS1 OPTI2 NAME,DET SEQ1 DIT,DET NDIT,OBS PROG ID,OBS ID,OBS NAME,DATE,DET FRAM UTC,DET DITDELAY,INS4 DROT2 RA,INS4 DROT2 DEC,TEL ALT,TEL AZ,AOS VISWFS MODE,AOS IRWFS MODE,AOS TTLOOP STATE,AOS HOLOOP STATE,AOS IRLOOP STATE,AOS PUPLOOP STATE,INS4 DROT2 BEGIN,INS4 DROT2 END,INS4 DROT2 POSANG,INS4 DROT3 BEGIN,INS4 DROT3 END,INS4 DROT3 POSANG,INS1 PAC X,INS1 PAC Y,TEL AIRM START,TEL AIRM END,TEL AMBI FWHM START,TEL AMBI FWHM END,TEL IA FWHM,TEL AMBI TAU0,TEL AMBI TEMP,TEL AMBI WINDSP,TEL AMBI WINDDIR,PROCESSED,PRO CATG,TIME START,TIME,TIME END,MJD START,MJD,MJD END,RA,DEC,PARANG,HOUR ANGLE,LST,ALTITUDE,AZIMUTH,AIRMASS,PARANG START,HOUR ANGLE START,LST START,PARANG END,HOUR ANGLE END,LST END,PUPIL OFFSET,DEROT ANGLE
SPHER.2023-06-15T04:54:30.753,0,SPHERE,2MASS J13064012-5159386,2023-06-15 04:54:30.753000,SCIENCE,OBJECT,IFU,IFS,N_ALC_YJH_S,BB_H,,OPEN,ELEV,NIROBS,OBS_YJ,NIROBS,B_H,CLEAR,64.0,1.0,110.23NY.001,3394490.0,2MASS-J13064012-5159386,2023-06-15 04:58:54.753200,2023-06-15 04:58:54.753200,0.2,130803.288488,-520724.77381,31.691,42.486,GAIN_1000_FREQ_600Hz,DTTS3,CLOSED_LOOP,CLOSED_LOOP,CLOSED_LOOP,CLOSED_LOOP,15.5578,15.4923,0.0,152.15,152.15,0.0,-0.094,-0.058,1.899,1.936,0.97,0.99,1.27,0.0045,12.22,5.3,46.0,False, ,2023-06-15 04:54:30.953000,2023-06-15 04:56:41.953075,2023-06-15 04:58:52.953150,60110.20452491898,60110.20489528935,60110.20526565972,197.01370203333335,-52.12354828055555,90.68396184077338,4.665352948296222,17.799599750518446,31.546243522349965,222.33238848756355,1.9113640773741802,90.25361936126913,4.628864407369056,17.76311120959128,91.11280283582467,4.701841489225478,17.8360882914477,35.510000000000005,124.44396184077338
