FILE,IMG,INSTRUME,OBJECT,DATE-OBS,DPR CATG,DPR TYPE,DPR TECH,SEQ ARM,INS COMB ICOR,INS COMB IFLT,INS COMB POLA,INS4 FILT2 NAME,INS4 DROT2 MODE,INS2 MODE,INS2 COMB IFS,INS1 MODE,INS1 FILT NAME,INS1 OPTI2 NAME,DET SEQ1 DIT,DET NDIT,OBS PROG ID,OBS ID,OBS NAME,DATE,DET FRAM UTC,DET DITDELAY,INS4 DROT2 RA,INS4 DROT2 DEC,TEL ALT,TEL AZ,AOS VISWFS MODE,AOS IRWFS MODE,AOS TTLOOP STATE,AOS HOLOOP STATE,AOS IRLOOP STATE,AOS PUPLOOP STATE,INS4 DROT2 BEGIN,INS4 DROT2 END,INS4 DROT2 POSANG,INS4 DROT3 BEGIN,INS4 DROT3 END,INS4 DROT3 POSANG,INS1 PAC X,INS1 PAC Y,TEL AIRM START,TEL AIRM END,TEL AMBI FWHM START,TEL AMBI FWHM END,TEL IA FWHM,TEL AMBI TAU0,TEL AMBI TEMP,TEL AMBI WINDSP,TEL AMBI WINDDIR,PROCESSED,PRO CATG,TIME START,TIME,TIME END,MJD START,MJD,MJD END,RA,DEC,PARANG,HOUR ANGLE,LST,ALTITUDE,AZIMUTH,AIRMASS,PARANG START,HOUR ANGLE START,LST START,PARANG END,HOUR ANGLE END,LST END,PUPIL OFFSET,DEROT ANGLE
SPHER.2023-06-15T04:51:19.390,0,SPHERE,2MASS J13064012-5159386,2023-06-15 04:51:19.390600,SCIENCE,"OBJECT,FLUX",IFU,IFS,N_ALC_YJH_S,BB_H,,ND_1.0,ELEV,NIROBS,OBS_YJ,NIROBS,B_H,CLEAR,8.0,1.0,110.23NY.001,3394490.0,2MASS-J13064012-5159386,2023-06-15 04:51:59.434800,2023-06-15 04:51:59.434800,0.2,130803.287923,-520724.7637,32.18,42.486,GAIN_1000_FREQ_600Hz,DTTS3,CLOSED_LOOP,CLOSED_LOOP,OPEN_LOOP,CLOSED_LOOP,16.0816,16.0319,0.0,152.15,152.15,0.0,-0.104,-0.058,1.873,1.879,0.96,0.92,1.2,0.0043,12.04,5.28,43.0,False, ,2023-06-15 04:51:19.590600,2023-06-15 04:51:38.607175,2023-06-15 04:51:57.623750,60110.20231007639,60110.20235637268,60110.20240266898,197.01369967916665,-52.123545472222226,89.68509256156749,4.580859647608236,17.715106292886013,32.32211780551453,222.32966605385104,1.8702824296984315,89.62219244330934,4.575562802739164,17.70980944801694,89.7479587654424,4.5861564924774605,17.720403137755238,35.510000000000005,123.4450925615675
