FILE,IMG,INSTRUME,OBJECT,DATE-OBS,DPR CATG,DPR TYPE,DPR TECH,SEQ ARM,INS COMB ICOR,INS COMB IFLT,INS COMB POLA,INS4 FILT2 NAME,INS4 DROT2 MODE,INS2 MODE,INS2 COMB IFS,INS1 MODE,INS1 FILT NAME,INS1 OPTI2 NAME,DET SEQ1 DIT,DET NDIT,OBS PROG ID,OBS ID,OBS NAME,DATE,DET FRAM UTC,DET DITDELAY,INS4 DROT2 RA,INS4 DROT2 DEC,TEL ALT,TEL AZ,AOS VISWFS MODE,AOS IRWFS MODE,AOS TTLOOP STATE,AOS HOLOOP STATE,AOS IRLOOP STATE,AOS PUPLOOP STATE,INS4 DROT2 BEGIN,INS4 DROT2 END,INS4 DROT2 POSANG,INS4 DROT3 BEGIN,INS4 DROT3 END,INS4 DROT3 POSANG,INS1 PAC X,INS1 PAC Y,TEL AIRM START,TEL AIRM END,TEL AMBI FWHM START,TEL AMBI FWHM END,TEL IA FWHM,TEL AMBI TAU0,TEL AMBI TEMP,TEL AMBI WINDSP,TEL AMBI WINDDIR,PROCESSED,PRO CATG,TIME START,TIME,TIME END,MJD START,MJD,MJD END,RA,DEC,PARANG,HOUR ANGLE,LST,ALTITUDE,AZIMUTH,AIRMASS,PARANG START,HOUR ANGLE START,LST START,PARANG END,HOUR ANGLE END,LST END,PUPIL OFFSET,DEROT ANGLE
SPHER.2023-07-26T02:19:21.532,0,SPHERE,2MASS J13130714-4537438,2023-07-26 02:19:21.532200,SCIENCE,OBJECT,IFU,IFS,N_ALC_YJH_S,BB_H,,OPEN,ELEV,NIROBS,OBS_YJ,NIROBS,B_H,CLEAR,64.0,1.0,110.23NY.001,3394499.0,2MASS-J13130714-4537438,2023-07-26 02:23:45.480500,2023-07-26 02:23:45.480500,0.2,131428.376207,-454522.48548,31.504,49.958,GAIN_1000_FREQ_300Hz,DTTS4,CLOSED_LOOP,CLOSED_LOOP,CLOSED_LOOP,CLOSED_LOOP,15.4283,15.3551,0.0,152.15,152.15,0.0,-0.072,0.014,1.909,1.951,0.51,0.49,1.23,0.0028,11.86,2.23,16.0,False, ,2023-07-26 02:19:21.732200,2023-07-26 02:21:32.712812500,2023-07-26 02:23:43.693425,60151.09677930787,60151.097149678244,60151.097520048614,198.6182341958333,-45.75624596666666,94.47918941271922,4.659543764644601,17.900759377700155,31.34694504568909,229.7956765968747,1.922267225258591,94.10452036689213,4.623060646886989,17.864276259942542,94.85262942447385,4.696026882404174,17.937242495459728,35.510000000000005,128.2391894127192
